timestamp_wat,asset,signal,confidence,price,analysis,confirms,meta,result,result_time_wat
2025-10-24 01:47:27,ETH/USD,BUY,87,3862.81,EMA fast>slow; PSAR below price; RSI dropping,3,"{""ema_fast"": 3860.5121032200386, ""ema_slow"": 3857.4355736730204, ""macd_hist"": 1.288120058175465, ""rsi"": 62.46933898850033, ""atr"": 2.655831700472124, ""psar"": 3851.7129016338436}",✅ WIN,2025-10-24 01:47:27
2025-10-24 01:49:32,XRP/USD,BUY,98,2.39842,EMA fast>slow; MACD hist rising; PSAR below price,4,"{""ema_fast"": 2.396146449117948, ""ema_slow"": 2.3943773435268776, ""macd_hist"": 0.0004720894734640568, ""rsi"": 67.24082570159683, ""atr"": 0.0016432126597961379, ""psar"": 2.3926491587670284}",,
2025-10-24 01:51:33,XRP/USD,BUY,98,2.39842,EMA fast>slow; MACD hist rising; PSAR below price,4,"{""ema_fast"": 2.396146449117948, ""ema_slow"": 2.3943773435268776, ""macd_hist"": 0.0004720894734640568, ""rsi"": 67.24082570159683, ""atr"": 0.0016432126597961379, ""psar"": 2.3926491587670284}",✅ WIN,2025-10-24 01:51:33
2025-10-24 01:54:52,MSFT,SELL,89,520.67499,RSI rising from low; EMA fast<slow; PSAR above price,3,"{""ema_fast"": 520.9031265898739, ""ema_slow"": 521.4017887706678, ""macd_hist"": -0.09087669489179406, ""rsi"": 30.065954727397667, ""atr"": 0.36092395083661677, ""psar"": 521.238652214968}",,
2025-10-24 01:56:54,MSFT,SELL,89,520.67499,RSI rising from low; EMA fast<slow; PSAR above price,3,"{""ema_fast"": 520.9031265898739, ""ema_slow"": 521.4017887706678, ""macd_hist"": -0.09087669489179406, ""rsi"": 30.065954727397667, ""atr"": 0.36092395083661677, ""psar"": 521.238652214968}",❌ LOSS,2025-10-24 01:56:54
2025-10-24 02:00:17,AUD/USD,SELL,89,0.65159315,Low ATR; EMA fast<slow; MACD hist falling; PSAR above price,3,"{""ema_fast"": 0.6516300776190829, ""ema_slow"": 0.6516420240485187, ""macd_hist"": -1.3851486564087374e-06, ""rsi"": 46.70434752698671, ""atr"": 6.13356159831337e-05, ""psar"": 0.6518446472594142}",,
2025-10-24 02:02:18,AUD/USD,SELL,89,0.65159315,Low ATR; EMA fast<slow; MACD hist falling; PSAR above price,3,"{""ema_fast"": 0.6516300776190829, ""ema_slow"": 0.6516420240485187, ""macd_hist"": -1.3851486564087374e-06, ""rsi"": 46.70434752698671, ""atr"": 6.13356159831337e-05, ""psar"": 0.6518446472594142}",✅ WIN,2025-10-24 02:02:18
2025-10-24 02:04:40,NVDA,SELL,86,182.2,MACD hist rising; EMA fast<slow; PSAR above price,3,"{""ema_fast"": 182.20766582708652, ""ema_slow"": 182.30249849500154, ""macd_hist"": 0.010283664690854288, ""rsi"": 42.24277940441569, ""atr"": 0.1927705309690428, ""psar"": 182.45}",,
2025-10-24 02:06:42,NVDA,SELL,86,182.2,MACD hist rising; EMA fast<slow; PSAR above price,3,"{""ema_fast"": 182.20766582708652, ""ema_slow"": 182.30249849500154, ""macd_hist"": 0.010283664690854288, ""rsi"": 42.24277940441569, ""atr"": 0.1927705309690428, ""psar"": 182.45}",❌ LOSS,2025-10-24 02:06:42
2025-10-24 02:09:20,LTC/USD,BUY,90,94.46,EMA fast>slow; PSAR below price; MACD hist falling,3,"{""ema_fast"": 94.48287578827622, ""ema_slow"": 94.43546947386727, ""macd_hist"": -0.006655325361814748, ""rsi"": 54.894820267226436, ""atr"": 0.06025124406443842, ""psar"": 94.40117352}",,
2025-10-24 02:11:21,LTC/USD,BUY,90,94.46,EMA fast>slow; PSAR below price; MACD hist falling,3,"{""ema_fast"": 94.48287578827622, ""ema_slow"": 94.43546947386727, ""macd_hist"": -0.006655325361814748, ""rsi"": 54.894820267226436, ""atr"": 0.06025124406443842, ""psar"": 94.40117352}",❌ LOSS,2025-10-24 02:11:21
2025-10-24 02:14:17,XAU/USD,BUY,90,4138.26,EMA fast>slow; MACD hist rising; PSAR below price; Low ATR,3,"{""ema_fast"": 4135.066792193316, ""ema_slow"": 4132.3526417696285, ""macd_hist"": 0.6318236372271433, ""rsi"": 70.3636203497537, ""atr"": 1.8133566582589913, ""psar"": 4131.647319085401}",,
2025-10-24 02:16:18,XAU/USD,BUY,90,4138.26,EMA fast>slow; MACD hist rising; PSAR below price; Low ATR,3,"{""ema_fast"": 4135.066792193316, ""ema_slow"": 4132.3526417696285, ""macd_hist"": 0.6318236372271433, ""rsi"": 70.3636203497537, ""atr"": 1.8133566582589913, ""psar"": 4131.647319085401}",✅ WIN,2025-10-24 02:16:18
2025-10-24 02:19:33,BTC/USD,SELL,98,110458.0,EMA fast<slow; MACD hist falling; PSAR above price,4,"{""ema_fast"": 110521.40321796588, ""ema_slow"": 110548.39562072826, ""macd_hist"": -24.546779545323325, ""rsi"": 41.977684708093, ""atr"": 62.43336125199972, ""psar"": 110671.07513192321}",,
2025-10-24 02:21:34,BTC/USD,SELL,98,110458.0,EMA fast<slow; MACD hist falling; PSAR above price,4,"{""ema_fast"": 110521.40321796588, ""ema_slow"": 110548.39562072826, ""macd_hist"": -24.546779545323325, ""rsi"": 41.977684708093, ""atr"": 62.43336125199972, ""psar"": 110671.07513192321}",❌ LOSS,2025-10-24 02:21:34
2025-10-24 02:24:25,TSLA,BUY,87,448.995,EMA fast>slow; PSAR below price,3,"{""ema_fast"": 448.6359820600496, ""ema_slow"": 448.1819163029414, ""macd_hist"": -0.03468493928296268, ""rsi"": 63.67379063318499, ""atr"": 0.7298173260336247, ""psar"": 448.21224196897526}",,
2025-10-24 02:26:26,TSLA,BUY,87,448.995,EMA fast>slow; PSAR below price,3,"{""ema_fast"": 448.6359820600496, ""ema_slow"": 448.1819163029414, ""macd_hist"": -0.03468493928296268, ""rsi"": 63.67379063318499, ""atr"": 0.7298173260336247, ""psar"": 448.21224196897526}",❌ LOSS,2025-10-24 02:26:26
2025-10-24 02:29:27,MSFT,SELL,89,520.67499,RSI rising from low; EMA fast<slow; PSAR above price,3,"{""ema_fast"": 520.9031265898739, ""ema_slow"": 521.4017887706678, ""macd_hist"": -0.09087669489179406, ""rsi"": 30.065954727397667, ""atr"": 0.36092395083661677, ""psar"": 521.238652214968}",,
2025-10-24 02:31:28,MSFT,SELL,89,520.67499,RSI rising from low; EMA fast<slow; PSAR above price,3,"{""ema_fast"": 520.9031265898739, ""ema_slow"": 521.4017887706678, ""macd_hist"": -0.09087669489179406, ""rsi"": 30.065954727397667, ""atr"": 0.36092395083661677, ""psar"": 521.238652214968}",❌ LOSS,2025-10-24 02:31:28
2025-10-24 02:36:22,GBP/USD,SELL,88,1.33227,Low ATR; EMA fast<slow; MACD hist falling; PSAR above price,3,"{""ema_fast"": 1.3323848624569774, ""ema_slow"": 1.3325252435565986, ""macd_hist"": -1.125553902910534e-05, ""rsi"": 29.560074152643836, ""atr"": 5.870230082013562e-05, ""psar"": 1.3323842716636005}",,
2025-10-24 02:38:23,GBP/USD,SELL,88,1.33227,Low ATR; EMA fast<slow; MACD hist falling; PSAR above price,3,"{""ema_fast"": 1.3323848624569774, ""ema_slow"": 1.3325252435565986, ""macd_hist"": -1.125553902910534e-05, ""rsi"": 29.560074152643836, ""atr"": 5.870230082013562e-05, ""psar"": 1.3323842716636005}",✅ WIN,2025-10-24 02:38:23
2025-10-24 02:40:58,NVDA,SELL,86,182.2,MACD hist rising; EMA fast<slow; PSAR above price,3,"{""ema_fast"": 182.20766582708652, ""ema_slow"": 182.30249849500154, ""macd_hist"": 0.010283664690854288, ""rsi"": 42.24277940441569, ""atr"": 0.1927705309690428, ""psar"": 182.45}",,
2025-10-24 02:42:59,NVDA,SELL,86,182.2,MACD hist rising; EMA fast<slow; PSAR above price,3,"{""ema_fast"": 182.20766582708652, ""ema_slow"": 182.30249849500154, ""macd_hist"": 0.010283664690854288, ""rsi"": 42.24277940441569, ""atr"": 0.1927705309690428, ""psar"": 182.45}",❌ LOSS,2025-10-24 02:42:59
2025-10-24 02:45:24,EUR/GBP,SELL,88,0.87134999,Low ATR; EMA fast<slow; MACD hist falling; PSAR above price,3,"{""ema_fast"": 0.8713972632635943, ""ema_slow"": 0.871419494847091, ""macd_hist"": -7.043719859265963e-06, ""rsi"": 35.28735469733698, ""atr"": 7.159110162116294e-05, ""psar"": 0.8714772602798465}",,
2025-10-24 02:47:26,EUR/GBP,SELL,88,0.87134999,Low ATR; EMA fast<slow; MACD hist falling; PSAR above price,3,"{""ema_fast"": 0.8713972632635943, ""ema_slow"": 0.871419494847091, ""macd_hist"": -7.043719859265963e-06, ""rsi"": 35.28735469733698, ""atr"": 7.159110162116294e-05, ""psar"": 0.8714772602798465}",❌ LOSS,2025-10-24 02:47:26
2025-10-24 02:52:12,LTC/USD,BUY,86,94.44,EMA fast>slow; PSAR below price,3,"{""ema_fast"": 94.43018219966758, ""ema_slow"": 94.38535475302504, ""macd_hist"": 0.01431825433360671, ""rsi"": 55.03626251065545, ""atr"": 0.06390982347132426, ""psar"": 94.39028860133932}",,
2025-10-24 02:54:14,LTC/USD,BUY,86,94.44,EMA fast>slow; PSAR below price,3,"{""ema_fast"": 94.43018219966758, ""ema_slow"": 94.38535475302504, ""macd_hist"": 0.01431825433360671, ""rsi"": 55.03626251065545, ""atr"": 0.06390982347132426, ""psar"": 94.39028860133932}",✅ WIN,2025-10-24 02:54:14
2025-10-24 07:07:11,MSFT,SELL,90,520.67499,RSI rising from low; EMA fast<slow; PSAR above price,3,"{""ema_fast"": 520.9031265898739, ""ema_slow"": 521.4017887706678, ""macd_hist"": -0.09087669489179406, ""rsi"": 30.065954727397667, ""atr"": 0.36092395083661677, ""psar"": 521.238652214968}",,
2025-10-24 07:07:34,USD/JPY,BUY,86,153.0039978,EMA fast>slow; MACD hist rising; PSAR below price; Low ATR,3,"{""ema_fast"": 152.9726543236324, ""ema_slow"": 152.9555923937517, ""macd_hist"": 0.007990695337730058, ""rsi"": 64.38016097939317, ""atr"": 0.029863455400396397, ""psar"": 152.88815725263044}",,
2025-10-24 07:09:36,USD/JPY,BUY,86,153.0039978,EMA fast>slow; MACD hist rising; PSAR below price; Low ATR,3,"{""ema_fast"": 152.9726543236324, ""ema_slow"": 152.9555923937517, ""macd_hist"": 0.007990695337730058, ""rsi"": 64.38016097939317, ""atr"": 0.029863455400396397, ""psar"": 152.88815725263044}",❌ LOSS,2025-10-24 07:09:36
2025-10-24 07:12:47,GBP/USD,SELL,87,1.33168,Low ATR; EMA fast<slow; MACD hist falling; PSAR above price,3,"{""ema_fast"": 1.3320573918075387, ""ema_slow"": 1.3320716950992568, ""macd_hist"": -8.327289602874533e-05, ""rsi"": 39.00052884646018, ""atr"": 0.00012723103655674282, ""psar"": 1.3326265003264}",,
2025-10-24 07:14:49,GBP/USD,SELL,87,1.33168,Low ATR; EMA fast<slow; MACD hist falling; PSAR above price,3,"{""ema_fast"": 1.3320573918075387, ""ema_slow"": 1.3320716950992568, ""macd_hist"": -8.327289602874533e-05, ""rsi"": 39.00052884646018, ""atr"": 0.00012723103655674282, ""psar"": 1.3326265003264}",✅ WIN,2025-10-24 07:14:49
2025-10-24 07:17:22,LTC/USD,BUY,87,95.68,EMA fast>slow; PSAR below price,3,"{""ema_fast"": 95.6833242806936, ""ema_slow"": 95.66319259796026, ""macd_hist"": 0.0001751627292634443, ""rsi"": 54.70580486445566, ""atr"": 0.05827062310792685, ""psar"": 95.64636053385661}",,
2025-10-24 07:19:28,LTC/USD,BUY,87,95.68,EMA fast>slow; PSAR below price,3,"{""ema_fast"": 95.6833242806936, ""ema_slow"": 95.66319259796026, ""macd_hist"": 0.0001751627292634443, ""rsi"": 54.70580486445566, ""atr"": 0.05827062310792685, ""psar"": 95.64636053385661}",✅ WIN,2025-10-24 07:19:28
2025-10-24 07:21:45,TSLA,BUY,88,448.995,EMA fast>slow; PSAR below price,3,"{""ema_fast"": 448.6359820600496, ""ema_slow"": 448.1819163029414, ""macd_hist"": -0.03468493928296268, ""rsi"": 63.67379063318499, ""atr"": 0.7298173260336247, ""psar"": 448.21224196897526}",,
2025-10-24 07:23:46,TSLA,BUY,88,448.995,EMA fast>slow; PSAR below price,3,"{""ema_fast"": 448.6359820600496, ""ema_slow"": 448.1819163029414, ""macd_hist"": -0.03468493928296268, ""rsi"": 63.67379063318499, ""atr"": 0.7298173260336247, ""psar"": 448.21224196897526}",❌ LOSS,2025-10-24 07:23:46
2025-10-24 07:26:45,NVDA,SELL,86,182.2,MACD hist rising; EMA fast<slow; PSAR above price,3,"{""ema_fast"": 182.20766582708652, ""ema_slow"": 182.30249849500154, ""macd_hist"": 0.010283664690854288, ""rsi"": 42.24277940441569, ""atr"": 0.1927705309690428, ""psar"": 182.45}",,
2025-10-24 07:28:47,NVDA,SELL,86,182.2,MACD hist rising; EMA fast<slow; PSAR above price,3,"{""ema_fast"": 182.20766582708652, ""ema_slow"": 182.30249849500154, ""macd_hist"": 0.010283664690854288, ""rsi"": 42.24277940441569, ""atr"": 0.1927705309690428, ""psar"": 182.45}",❌ LOSS,2025-10-24 07:28:47
2025-10-24 07:31:40,EUR/GBP,SELL,90,0.87083,Low ATR; EMA fast<slow; MACD hist falling; PSAR above price,3,"{""ema_fast"": 0.8709870271632996, ""ema_slow"": 0.871101215458547, ""macd_hist"": -5.083821796698465e-05, ""rsi"": 31.06596448915529, ""atr"": 0.00014323710214214367, ""psar"": 0.8712722148448592}",,
2025-10-24 07:33:41,EUR/GBP,SELL,90,0.87083,Low ATR; EMA fast<slow; MACD hist falling; PSAR above price,3,"{""ema_fast"": 0.8709870271632996, ""ema_slow"": 0.871101215458547, ""macd_hist"": -5.083821796698465e-05, ""rsi"": 31.06596448915529, ""atr"": 0.00014323710214214367, ""psar"": 0.8712722148448592}",❌ LOSS,2025-10-24 07:33:41
2025-10-24 07:36:01,BTC/USD,BUY,89,111439.97,EMA fast>slow; MACD hist rising; PSAR below price; Low ATR,3,"{""ema_fast"": 111378.16122974834, ""ema_slow"": 111329.32145183085, ""macd_hist"": 14.139660123897997, ""rsi"": 69.9509135997624, ""atr"": 45.023009755539604, ""psar"": 111282.75642398602}",,
2025-10-24 07:38:03,BTC/USD,BUY,89,111439.97,EMA fast>slow; MACD hist rising; PSAR below price; Low ATR,3,"{""ema_fast"": 111378.16122974834, ""ema_slow"": 111329.32145183085, ""macd_hist"": 14.139660123897997, ""rsi"": 69.9509135997624, ""atr"": 45.023009755539604, ""psar"": 111282.75642398602}",✅ WIN,2025-10-24 07:38:03
2025-10-24 07:41:18,MSFT,SELL,88,520.67499,RSI rising from low; EMA fast<slow; PSAR above price,3,"{""ema_fast"": 520.9031265898739, ""ema_slow"": 521.4017887706678, ""macd_hist"": -0.09087669489179406, ""rsi"": 30.065954727397667, ""atr"": 0.36092395083661677, ""psar"": 521.238652214968}",,
2025-10-24 07:43:23,MSFT,SELL,88,520.67499,RSI rising from low; EMA fast<slow; PSAR above price,3,"{""ema_fast"": 520.9031265898739, ""ema_slow"": 521.4017887706678, ""macd_hist"": -0.09087669489179406, ""rsi"": 30.065954727397667, ""atr"": 0.36092395083661677, ""psar"": 521.238652214968}",❌ LOSS,2025-10-24 07:43:23
2025-10-24 07:45:51,EUR/USD,BUY,89,1.1611,EMA fast>slow; MACD hist rising; PSAR below price; Low ATR,3,"{""ema_fast"": 1.1609821591739746, ""ema_slow"": 1.1608518267531598, ""macd_hist"": 7.413081106142559e-06, ""rsi"": 72.71251137181696, ""atr"": 8.020721619512856e-05, ""psar"": 1.1608834}",,
2025-10-24 07:47:53,EUR/USD,BUY,89,1.1611,EMA fast>slow; MACD hist rising; PSAR below price; Low ATR,3,"{""ema_fast"": 1.1609821591739746, ""ema_slow"": 1.1608518267531598, ""macd_hist"": 7.413081106142559e-06, ""rsi"": 72.71251137181696, ""atr"": 8.020721619512856e-05, ""psar"": 1.1608834}",❌ LOSS,2025-10-24 07:47:53
2025-10-24 07:51:27,XRP/USD,BUY,98,2.44005,EMA fast>slow; MACD hist rising; PSAR below price,4,"{""ema_fast"": 2.439265384836945, ""ema_slow"": 2.439041798920355, ""macd_hist"": 0.00022791800224124644, ""rsi"": 56.18898632849554, ""atr"": 0.001259181715859868, ""psar"": 2.436929614200905}",,
2025-10-24 07:53:39,XRP/USD,BUY,98,2.44005,EMA fast>slow; MACD hist rising; PSAR below price,4,"{""ema_fast"": 2.439265384836945, ""ema_slow"": 2.439041798920355, ""macd_hist"": 0.00022791800224124644, ""rsi"": 56.18898632849554, ""atr"": 0.001259181715859868, ""psar"": 2.436929614200905}",❌ LOSS,2025-10-24 07:53:39
2025-10-24 07:56:52,TSLA,BUY,89,448.995,EMA fast>slow; PSAR below price,3,"{""ema_fast"": 448.6359820600496, ""ema_slow"": 448.1819163029414, ""macd_hist"": -0.03468493928296268, ""rsi"": 63.67379063318499, ""atr"": 0.7298173260336247, ""psar"": 448.21224196897526}",,
2025-10-24 07:58:53,TSLA,BUY,89,448.995,EMA fast>slow; PSAR below price,3,"{""ema_fast"": 448.6359820600496, ""ema_slow"": 448.1819163029414, ""macd_hist"": -0.03468493928296268, ""rsi"": 63.67379063318499, ""atr"": 0.7298173260336247, ""psar"": 448.21224196897526}",❌ LOSS,2025-10-24 07:58:53
2025-10-24 08:02:10,NVDA,SELL,89,182.2,MACD hist rising; EMA fast<slow; PSAR above price,3,"{""ema_fast"": 182.20766582708652, ""ema_slow"": 182.30249849500154, ""macd_hist"": 0.010283664690854288, ""rsi"": 42.24277940441569, ""atr"": 0.1927705309690428, ""psar"": 182.45}",,
2025-10-24 08:04:12,NVDA,SELL,89,182.2,MACD hist rising; EMA fast<slow; PSAR above price,3,"{""ema_fast"": 182.20766582708652, ""ema_slow"": 182.30249849500154, ""macd_hist"": 0.010283664690854288, ""rsi"": 42.24277940441569, ""atr"": 0.1927705309690428, ""psar"": 182.45}",❌ LOSS,2025-10-24 08:04:12
2025-10-24 08:07:12,LTC/USD,BUY,90,96.01,EMA fast>slow; PSAR below price,3,"{""ema_fast"": 96.01176116952618, ""ema_slow"": 95.96657621616016, ""macd_hist"": 0.007785475607087325, ""rsi"": 59.52061311739766, ""atr"": 0.0574266475237878, ""psar"": 95.88537428964243}",,
2025-10-24 08:09:14,LTC/USD,BUY,90,96.01,EMA fast>slow; PSAR below price,3,"{""ema_fast"": 96.01176116952618, ""ema_slow"": 95.96657621616016, ""macd_hist"": 0.007785475607087325, ""rsi"": 59.52061311739766, ""atr"": 0.0574266475237878, ""psar"": 95.88537428964243}",❌ LOSS,2025-10-24 08:09:14
2025-10-24 08:13:18,USD/JPY,SELL,89,152.827,Low ATR; EMA fast<slow; MACD hist falling; PSAR above price,3,"{""ema_fast"": 152.87593904324459, ""ema_slow"": 152.90792919623712, ""macd_hist"": -0.00865185790552497, ""rsi"": 28.975526504967092, ""atr"": 0.03384563892173648, ""psar"": 152.91062251461074}",,
2025-10-24 15:04:13,BTC/USD,SELL,87,110581.66,EMA fast<slow; PSAR above price,3,"{""ema_fast"": 110802.99451667423, ""ema_slow"": 110834.05106037969, ""macd_hist"": 15.680146193891702, ""rsi"": 36.67656102849909, ""atr"": 141.04986455825616, ""psar"": 111005.07}",,
2025-10-24 15:06:21,BTC/USD,SELL,87,110581.66,EMA fast<slow; PSAR above price,3,"{""ema_fast"": 110802.99451667423, ""ema_slow"": 110834.05106037969, ""macd_hist"": 15.680146193891702, ""rsi"": 36.67656102849909, ""atr"": 141.04986455825616, ""psar"": 111005.07}",✅ WIN,2025-10-24 15:06:21
2025-10-24 15:09:31,XAU/USD,BUY,98,4108.87,EMA fast>slow; MACD hist rising; PSAR below price,4,"{""ema_fast"": 4105.533044800357, ""ema_slow"": 4104.00639696833, ""macd_hist"": 0.9439883961281942, ""rsi"": 60.821403149339886, ""atr"": 3.528665915898306, ""psar"": 4097.830109572133}",,
2025-10-24 15:11:32,XAU/USD,BUY,98,4108.87,EMA fast>slow; MACD hist rising; PSAR below price,4,"{""ema_fast"": 4105.533044800357, ""ema_slow"": 4104.00639696833, ""macd_hist"": 0.9439883961281942, ""rsi"": 60.821403149339886, ""atr"": 3.528665915898306, ""psar"": 4097.830109572133}",✅ WIN,2025-10-24 15:11:32
2025-10-24 15:14:34,EUR/USD,BUY,90,1.16285,EMA fast>slow; MACD hist rising; PSAR below price; Low ATR,3,"{""ema_fast"": 1.1626814140175106, ""ema_slow"": 1.1626484051738948, ""macd_hist"": 7.353739343734836e-05, ""rsi"": 55.468334449295085, ""atr"": 0.00020768295736954437, ""psar"": 1.1622479113600002}",,
2025-10-24 15:16:35,EUR/USD,BUY,90,1.16285,EMA fast>slow; MACD hist rising; PSAR below price; Low ATR,3,"{""ema_fast"": 1.1626814140175106, ""ema_slow"": 1.1626484051738948, ""macd_hist"": 7.353739343734836e-05, ""rsi"": 55.468334449295085, ""atr"": 0.00020768295736954437, ""psar"": 1.1622479113600002}",✅ WIN,2025-10-24 15:16:35
2025-10-24 15:19:21,MSFT,BUY,88,523.12,EMA fast>slow; PSAR below price,3,"{""ema_fast"": 523.0868213248701, ""ema_slow"": 522.9837145746831, ""macd_hist"": 0.04900429284236443, ""rsi"": 52.92928228975465, ""atr"": 0.37373700058762044, ""psar"": 522.5949206912346}",,
2025-10-24 15:21:24,MSFT,BUY,88,523.12,EMA fast>slow; PSAR below price,3,"{""ema_fast"": 523.0868213248701, ""ema_slow"": 522.9837145746831, ""macd_hist"": 0.04900429284236443, ""rsi"": 52.92928228975465, ""atr"": 0.37373700058762044, ""psar"": 522.5949206912346}",✅ WIN,2025-10-24 15:21:24
